CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Brazos,6,19999,10308,9691,7748,7322,1430,1247,75,57,839,802,8,13,206,252,7475,6983,2824,2708
Brazos,7,16424,8373,8051,6269,6129,1090,1165,91,42,768,593,29,10,121,117,6018,5817,2341,2234
Brazos,8,15226,7798,7428,5884,5729,831,859,60,55,856,633,46,12,119,142,5429,5198,2365,2230
Brazos,9,12229,6213,6016,4755,4697,731,733,58,50,535,455,21,13,107,74,4385,4184,1819,1832
Brazos,10,10715,5248,5467,4081,4131,556,775,33,49,495,421,7,7,73,87,3739,3927,1505,1545
Brazos,11,9849,4855,4994,3925,3916,556,710,45,33,282,283,2,5,43,49,3636,3804,1214,1190
Brazos,12,10392,4967,5425,3948,4357,675,755,33,35,253,229,8,5,48,46,3838,4357,1123,1073
Brazos,13,9527,4527,5000,3796,4104,528,637,40,35,131,172,4,5,27,48,3715,4194,810,806
Brazos,14,7881,3816,4065,3237,3434,370,435,29,13,149,158,4,2,23,27,3191,3523,621,542
Brazos,15,5677,2663,3014,2337,2649,203,275,23,26,80,56,2,1,13,12,2324,2569,333,444
Brazos,16,4035,1755,2280,1549,1971,126,204,2,6,60,75,0,9,14,19,1522,2015,231,268
Brazos,17,2565,1081,1484,975,1303,65,142,3,10,34,21,0,0,4,8,966,1345,111,139
Brazos,18,2587,1009,1578,902,1412,73,129,8,9,15,24,0,0,10,5,924,1409,84,169
Brewster,5,538,329,209,288,207,9,1,4,2,1,0,1,0,21,4,118,66,196,145
Brewster,6,511,295,216,254,192,10,2,14,8,7,7,0,0,1,16,158,112,126,105
Brewster,7,579,288,291,256,264,8,5,3,7,12,14,0,1,7,2,128,153,159,138
Brewster,8,651,373,278,332,248,10,8,8,5,4,2,0,4,16,14,198,151,162,127
Brewster,9,614,310,304,293,272,2,6,5,6,4,13,1,0,4,8,152,144,159,160
Brewster,10,493,253,240,217,224,2,9,4,4,10,4,0,0,16,3,126,111,118,129
Brewster,11,533,262,271,229,246,12,0,13,8,8,7,0,0,0,10,138,138,119,133
Brewster,12,550,305,245,289,232,9,3,5,4,2,2,0,0,1,3,151,136,154,109
Brewster,13,648,270,378,249,360,5,2,10,12,1,2,1,0,2,4,160,255,110,125
Brewster,14,748,393,355,370,338,10,0,2,4,0,3,1,0,9,11,269,246,122,110
Brewster,15,614,332,282,318,268,2,0,8,8,1,0,0,0,1,8,242,223,87,60
Brewster,16,406,207,199,203,192,0,0,0,2,0,1,1,0,4,3,161,131,46,68
Brewster,17,294,180,114,170,112,3,0,2,2,1,0,0,0,4,0,134,78,47,36
Brewster,18,261,72,189,70,184,0,1,1,0,0,0,0,1,1,3,47,116,25,72
Briscoe,5,73,21,52,15,57,0,0,0,0,0,0,0,0,0,1,5,39,13,14
Briscoe,6,117,94,23,92,16,0,2,0,1,0,0,0,0,4,2,54,20,29,5
Briscoe,7,112,52,60,37,61,13,0,0,0,0,0,0,0,0,1,34,27,14,37
Briscoe,8,105,66,39,67,32,0,4,0,1,0,1,0,0,0,0,47,38,21,3
Briscoe,9,78,35,43,33,39,2,2,1,0,0,0,0,0,0,1,21,19,15,25
Briscoe,10,76,31,45,28,44,2,1,0,0,0,0,0,0,1,0,28,38,4,9
Briscoe,11,96,36,60,34,55,2,1,0,3,0,0,0,0,0,1,30,45,8,15
Briscoe,12,122,66,56,65,55,0,0,0,1,0,0,0,0,1,0,50,42,16,14
Briscoe,13,100,42,58,38,58,3,0,0,0,0,0,0,0,0,1,32,40,10,24
Briscoe,14,102,59,43,57,36,0,4,1,0,0,0,0,0,0,4,55,40,4,4
Briscoe,15,113,51,62,49,59,1,3,0,0,0,0,0,0,1,0,48,60,3,4
Briscoe,16,91,45,46,44,44,1,1,0,0,0,0,0,0,0,1,43,38,2,8
Briscoe,17,54,21,33,21,32,0,1,0,0,0,0,0,0,0,0,20,27,1,6
Briscoe,18,57,32,25,31,23,0,1,0,0,0,0,0,0,1,1,24,24,7,1
Brooks,5,483,264,219,253,209,4,4,2,5,5,0,0,0,0,1,12,20,251,199
Brooks,6,488,306,182,304,176,2,1,0,2,1,1,0,0,1,0,13,18,292,164
Brooks,7,455,250,205,225,196,16,0,0,3,8,3,0,0,0,4,32,13,214,192
Brooks,8,454,223,231,210,218,3,6,8,2,1,5,0,0,1,0,12,28,210,202
Brooks,9,371,224,147,209,138,0,4,2,4,9,4,0,0,1,0,15,9,207,139
Brooks,10,330,169,161,164,156,1,0,3,3,1,0,0,0,0,2,34,14,135,147
Brooks,11,321,152,169,148,167,0,2,1,2,1,0,0,0,0,0,11,5,139,164
Brooks,12,455,209,246,203,243,5,2,1,1,0,0,0,0,0,0,26,12,185,236
Brooks,13,338,167,171,164,165,0,4,1,1,0,2,0,0,1,0,20,18,145,153
Brooks,14,378,177,201,179,193,0,1,0,0,1,2,0,1,0,1,17,19,163,182
Brooks,15,344,159,185,153,185,1,0,4,0,0,0,1,0,0,0,23,25,135,161
Brooks,16,244,112,132,112,129,0,0,0,1,0,1,0,0,0,1,23,5,89,127
Brooks,17,204,79,125,78,125,0,1,0,0,0,0,0,0,0,0,11,8,68,119
Brooks,18,160,48,112,47,108,2,2,0,0,0,0,0,1,0,0,17,18,34,94
Brown,5,2276,1142,1134,1023,1017,52,57,13,10,15,7,0,0,37,45,758,771,377,364
Brown,6,2244,1215,1029,1000,946,132,41,15,9,36,12,9,4,23,17,840,703,367,327
Brown,7,2290,1143,1147,1019,1070,75,35,13,16,16,10,1,4,18,13,779,803,360,344
Brown,8,2207,1038,1169,924,1103,76,34,14,20,6,5,0,0,15,10,739,821,295,349
Brown,9,2234,1133,1101,1028,1046,73,33,6,4,12,18,0,0,11,3,866,805,262,297
Brown,10,2290,1158,1132,1083,1080,45,23,15,5,8,12,1,2,5,11,885,861,270,271
Brown,11,2130,1014,1116,932,1042,38,39,12,15,21,14,0,1,8,8,781,861,224,256
Brown,12,2609,1281,1328,1190,1242,49,39,14,23,6,4,1,0,20,21,1039,1134,239,194
Brown,13,2624,1281,1343,1192,1267,59,41,14,16,4,12,1,1,10,7,1087,1169,194,174
Brown,14,2284,1070,1214,1007,1155,36,24,16,7,3,5,0,1,6,24,917,1039,147,178
Brown,15,2160,1083,1077,1028,1035,11,23,10,2,6,6,4,1,23,11,967,968,115,110
Brown,16,1524,707,817,681,792,12,7,2,5,2,6,0,0,10,7,660,763,48,54
Brown,17,997,440,557,421,525,7,13,2,5,0,9,0,0,6,9,405,526,30,31
Brown,18,964,385,579,369,563,3,7,3,4,3,2,1,0,6,3,334,553,52,26
Burleson,5,980,510,470,405,382,90,78,6,4,1,2,0,1,7,4,337,323,172,147
Burleson,6,1018,457,561,383,446,60,94,9,6,1,7,0,0,4,8,318,415,139,146
Burleson,7,1052,542,510,433,416,87,83,2,12,12,0,1,0,2,4,420,399,116,111
Burleson,8,1091,536,555,454,476,61,64,5,7,12,1,0,1,5,5,404,419,130,137
Burleson,9,958,436,522,361,427,49,78,16,7,4,8,0,0,3,5,321,363,107,159
Burleson,10,960,505,455,420,377,69,63,5,2,1,3,0,0,4,16,393,353,106,103
Burleson,11,1200,574,626,496,544,68,69,7,6,1,1,0,0,2,6,445,524,128,102
Burleson,12,1434,727,707,629,604,71,74,15,17,4,4,0,0,7,9,590,601,134,107
Burleson,13,1501,728,773,634,698,77,66,11,5,4,0,1,1,0,4,640,687,85,88
Burleson,14,1316,629,687,548,603,54,67,16,0,0,8,0,0,8,12,554,620,60,67
Burleson,15,1143,565,578,474,477,81,92,1,4,1,2,0,0,4,7,507,536,50,43
Burleson,16,619,326,293,291,265,22,20,8,4,0,1,0,0,5,3,294,269,29,24
Burleson,17,443,212,231,188,199,22,29,0,2,1,0,0,0,1,1,190,218,25,13
Burleson,18,525,216,309,184,271,27,33,4,0,1,0,0,1,0,4,189,287,26,22
Burnet,5,2529,1313,1216,1171,1135,69,40,16,10,9,8,1,1,47,22,884,792,428,424
Burnet,6,2706,1332,1374,1182,1270,66,40,28,25,17,16,1,0,36,25,924,960,401,414
Burnet,7,2495,1248,1247,1154,1148,56,34,19,15,8,18,1,0,6,36,849,903,393,344
Burnet,8,2780,1332,1448,1232,1346,31,39,32,29,19,26,4,2,11,9,907,1032,420,418
Burnet,9,2731,1320,1411,1254,1324,31,23,10,15,13,29,2,1,11,18,935,1051,384,360
Burnet,10,2648,1300,1348,1215,1267,37,41,17,9,13,13,0,0,17,19,1020,1050,278,298
Burnet,11,2706,1341,1365,1247,1302,21,22,28,16,10,14,0,1,36,9,987,1070,348,296
Burnet,12,3787,1835,1952,1751,1870,33,18,23,29,10,18,3,0,12,20,1565,1672,265,280
Burnet,13,4052,1890,2162,1789,2087,38,20,16,22,16,16,0,2,28,18,1605,1895,283,270
Burnet,14,3678,1771,1907,1694,1834,25,13,23,31,12,13,1,0,14,18,1620,1772,147,135
Burnet,15,3176,1565,1611,1518,1552,13,15,11,9,6,23,4,2,12,11,1440,1495,124,116
Burnet,16,2069,1037,1032,1007,998,8,12,3,14,8,4,0,0,9,6,988,973,39,59
Burnet,17,1325,578,747,562,727,2,10,8,4,2,3,1,0,2,4,538,705,38,43
Burnet,18,1166,475,691,465,664,1,8,4,2,0,5,0,0,4,13,444,668,30,23
Caldwell,5,3442,1970,1472,1637,1265,217,118,19,14,70,53,0,1,24,24,857,587,1111,885
Caldwell,6,3024,1574,1450,1401,1275,81,109,40,25,9,24,7,4,33,16,548,554,1027,899
Caldwell,7,2921,1459,1462,1277,1270,117,110,34,22,17,13,0,4,13,44,621,628,831,834
Caldwell,8,3059,1580,1479,1350,1306,136,94,28,34,34,10,8,0,22,37,660,662,904,816
Caldwell,9,2624,1311,1313,1177,1196,90,79,21,22,8,5,0,0,13,13,617,556,693,757
Caldwell,10,2657,1285,1372,1163,1213,71,92,31,33,1,15,4,4,12,18,559,628,724,745
Caldwell,11,2586,1287,1299,1132,1183,92,71,27,21,22,7,0,1,13,17,639,631,641,668
Caldwell,12,2829,1454,1375,1314,1209,86,109,18,22,3,17,1,1,31,18,771,778,688,598
Caldwell,13,2645,1328,1317,1188,1212,97,65,24,16,7,10,0,1,10,15,847,782,479,537
Caldwell,14,2387,1153,1234,1048,1132,63,61,11,27,10,9,0,0,19,7,770,789,378,446
Caldwell,15,1796,863,933,778,859,62,54,14,10,0,5,0,0,7,7,557,592,305,341
Caldwell,16,1132,499,633,453,570,27,40,16,8,0,3,0,1,1,13,324,434,169,199
Caldwell,17,780,343,437,305,412,22,18,3,2,8,2,0,1,4,3,226,280,114,158
Caldwell,18,752,289,463,260,419,23,33,3,3,1,4,0,0,2,4,210,353,80,110
Calhoun,5,1292,697,595,615,516,34,25,2,4,39,32,0,4,6,15,273,199,421,397
Calhoun,6,1379,727,652,623,583,16,16,7,6,71,47,1,0,7,2,279,288,449,364
Calhoun,7,1317,762,555,656,494,23,27,7,7,52,31,0,0,18,2,337,222,419,333
Calhoun,8,1249,630,619,571,548,8,8,8,5,33,47,0,1,8,12,270,318,356,302
Calhoun,9,1216,613,603,536,532,29,23,11,6,34,32,0,0,2,11,300,254,311,350
Calhoun,10,1116,561,555,484,510,28,11,5,2,36,28,0,2,8,2,252,275,307,280
Calhoun,11,1191,577,614,526,548,16,21,1,0,29,43,1,0,3,3,289,336,290,278
Calhoun,12,1413,779,634,689,581,20,11,3,5,53,33,0,0,13,5,475,380,301,254
Calhoun,13,1415,694,721,590,662,31,28,17,1,42,23,0,0,14,7,458,460,232,261
Calhoun,14,1298,681,617,610,565,18,18,2,5,40,30,1,0,8,1,476,396,202,222
Calhoun,15,1097,559,538,481,488,12,20,8,1,39,34,0,0,2,12,399,381,143,157
Calhoun,16,757,385,372,340,351,9,15,16,4,13,3,1,0,4,1,278,283,95,89
Calhoun,17,466,223,243,204,229,7,7,2,3,9,3,0,0,1,1,181,162,42,82
Calhoun,18,484,186,298,177,276,2,6,2,0,3,11,0,1,2,4,166,226,24,72
Callahan,5,650,311,339,273,296,11,13,4,20,8,4,0,0,10,11,222,304,84,38
Callahan,6,674,320,354,307,337,3,6,2,0,2,6,0,0,5,6,294,290,27,68
Callahan,7,864,454,410,424,389,17,1,8,5,1,10,0,2,3,4,357,365,94,45
Callahan,8,871,445,426,408,402,6,8,3,25,4,2,0,0,8,5,383,384,45,42
Callahan,9,902,458,444,393,407,21,7,25,1,0,5,2,0,12,29,365,392,71,53
Callahan,10,805,383,422,351,408,6,8,8,0,4,9,0,0,4,7,339,377,31,45
Callahan,11,863,419,444,393,425,11,1,5,12,2,4,0,0,5,5,381,403,34,41
Callahan,12,1011,510,501,486,476,10,5,5,9,5,4,0,0,3,8,458,465,50,36
Callahan,13,1039,491,548,464,530,6,5,4,9,1,0,0,1,13,6,461,523,24,25
Callahan,14,1013,530,483,497,464,9,9,0,4,16,6,0,0,7,1,485,465,35,18
Callahan,15,786,375,411,361,398,5,4,2,4,3,1,0,0,3,5,368,398,6,13
Callahan,16,516,278,238,264,233,4,0,4,4,0,0,0,0,7,0,262,225,17,13
Callahan,17,398,179,219,173,210,0,0,2,4,0,4,0,0,4,1,168,206,10,12
Callahan,18,355,135,220,127,211,1,5,3,0,0,1,0,0,3,4,121,210,13,11
Cameron,5,31163,16125,15038,15662,14656,130,101,117,112,124,70,19,7,72,93,836,738,15288,14300
Cameron,6,29263,15062,14201,14567,13747,151,99,121,155,142,118,12,7,67,77,958,883,14103,13319
Cameron,7,24588,12354,12234,11880,11807,161,101,89,158,145,110,15,16,54,52,993,865,11351,11374
Cameron,8,24603,12161,12442,11719,12102,119,94,112,66,121,94,13,13,75,75,1067,893,11091,11549
Cameron,9,25234,12286,12948,11867,12569,128,100,103,90,89,120,20,5,74,69,945,881,11334,12067
Cameron,10,25970,12160,13810,11755,13457,154,80,84,104,116,112,3,12,47,46,1092,980,11064,12832
Cameron,11,22499,10504,11995,10214,11665,104,86,63,71,80,119,12,12,30,43,1073,1061,9428,10937
Cameron,12,21548,9821,11727,9467,11391,94,76,95,90,109,111,7,11,45,52,1351,1355,8467,10376
Cameron,13,20137,9249,10888,8926,10590,93,57,60,66,128,138,6,3,35,35,1635,1597,7613,9294
Cameron,14,18393,8376,10017,8091,9770,60,32,81,51,92,125,7,16,40,28,1807,1882,6566,8135
Cameron,15,15541,7162,8379,6964,8207,46,26,47,34,77,81,9,8,15,27,1805,1777,5349,6609
Cameron,16,10981,4754,6227,4667,6088,13,32,22,31,36,42,1,2,14,33,1538,1626,3216,4603
Cameron,17,7862,3400,4462,3302,4369,22,13,33,21,26,37,4,5,12,18,1199,1174,2200,3289
Cameron,18,7485,2969,4516,2888,4435,22,13,20,23,18,29,0,1,21,15,1097,1170,1872,3347
Camp,5,809,405,404,295,316,58,70,6,4,29,8,3,0,12,8,238,245,165,159
Camp,6,832,400,432,263,337,65,75,15,3,32,5,0,9,18,10,257,274,131,159
Camp,7,782,403,379,305,299,64,71,6,0,9,9,0,0,13,6,265,244,135,137
Camp,8,701,316,385,248,291,43,73,5,5,5,1,0,1,12,17,238,286,73,99
Camp,9,719,331,388,251,315,73,64,4,4,1,2,0,1,2,2,248,305,85,84
Camp,10,683,335,348,274,279,46,56,4,5,2,8,0,0,6,3,243,257,88,92
Camp,11,748,301,447,246,361,50,78,2,1,1,2,1,2,0,4,213,343,86,104
Camp,12,855,424,431,349,329,41,85,12,4,12,4,1,1,9,8,321,367,100,64
Camp,13,821,393,428,323,333,55,88,6,4,1,1,0,2,7,1,342,407,49,21
Camp,14,827,418,409,331,327,79,77,4,1,0,1,0,0,5,2,370,391,50,18
Camp,15,728,359,369,295,311,59,51,2,1,1,2,0,0,2,4,333,349,26,20
Camp,16,426,190,236,156,195,29,38,1,1,0,0,1,0,3,2,175,214,15,24
Camp,17,377,207,170,184,130,21,37,1,1,0,0,0,1,1,1,204,168,6,2
Camp,18,225,92,133,83,107,6,24,0,0,0,1,0,0,2,2,83,125,8,8
Carson,5,273,153,120,140,107,3,7,2,0,4,1,0,0,3,6,133,110,18,12
Carson,6,337,167,170,129,158,25,0,6,0,1,2,0,0,5,11,136,151,14,20
Carson,7,362,170,192,155,177,1,9,1,1,1,8,0,0,6,3,143,172,22,20
Carson,8,354,200,154,179,152,9,1,8,0,0,1,0,0,3,1,168,140,30,15
Carson,9,323,155,168,149,159,0,1,4,4,0,1,0,0,2,3,141,147,13,22
Carson,10,326,187,139,178,139,2,1,4,0,1,0,0,0,0,1,185,133,7,8
Carson,11,293,127,166,120,148,0,1,1,12,1,3,0,0,4,3,109,148,17,18
Carson,12,453,243,210,232,203,7,1,3,4,0,1,0,0,1,1,220,178,23,33
Carson,13,403,200,203,189,195,0,0,7,6,0,2,0,1,3,0,176,191,22,12
Carson,14,398,213,185,199,179,2,1,6,0,0,5,1,0,4,1,206,174,8,11
Carson,15,325,147,178,136,172,0,0,10,4,1,1,0,0,1,0,139,170,8,8
Carson,16,270,134,136,133,131,0,1,0,4,0,0,1,0,0,0,129,130,7,6
Carson,17,191,96,95,92,92,0,0,0,1,0,0,0,0,4,2,92,90,4,5
Carson,18,131,49,82,48,78,0,0,1,1,0,0,0,0,1,2,44,77,6,5
Cass,5,1595,815,780,635,575,140,171,6,13,1,0,1,0,26,27,732,730,76,52
Cass,6,1547,780,767,606,583,152,164,6,8,1,2,0,1,13,11,728,734,49,34
Cass,7,1521,741,780,523,587,161,162,13,16,20,11,4,1,10,13,671,708,53,72
Cass,8,1611,733,878,607,731,101,127,5,5,5,11,1,0,13,5,674,818,55,60
Cass,9,1660,782,878,612,699,150,159,9,3,6,6,1,1,4,10,734,857,45,22
Cass,10,1681,802,879,662,700,119,147,4,15,6,7,0,0,9,12,781,835,21,43
Cass,11,1825,894,931,720,741,143,169,13,6,8,4,0,0,5,16,841,891,49,41
Cass,12,2109,997,1112,820,886,145,210,12,8,2,5,0,0,17,4,975,1087,20,25
Cass,13,2259,1129,1130,926,892,187,207,5,9,4,3,0,0,4,22,1088,1109,38,21
Cass,14,2027,930,1097,792,914,125,170,8,7,3,4,1,0,0,3,919,1081,8,16
Cass,15,1806,882,924,709,769,154,150,3,2,5,1,1,0,8,4,866,922,10,2
Cass,16,1490,697,793,606,667,67,107,8,6,3,3,0,0,7,16,684,791,3,3
Cass,17,880,368,512,306,424,54,81,2,4,1,0,0,1,6,1,366,504,5,8
Cass,18,835,307,528,253,439,45,79,0,1,0,4,0,0,5,9,294,523,10,5
Castro,5,558,267,291,250,260,7,11,5,10,0,8,0,0,4,3,54,65,211,226
Castro,6,488,260,228,230,218,10,4,14,4,1,2,0,0,4,1,86,55,170,173
Castro,7,353,187,166,159,156,13,10,5,2,1,0,0,0,3,4,60,43,122,123
Castro,8,462,236,226,223,203,3,4,0,10,3,12,0,0,2,2,62,62,167,165
Castro,9,405,212,193,193,182,7,2,8,7,2,3,0,0,1,0,56,50,152,144
Castro,10,409,221,188,201,173,8,3,3,2,8,1,0,0,0,10,68,71,150,117
Castro,11,308,166,142,155,138,3,1,4,3,0,0,0,0,4,0,61,51,105,92
Castro,12,451,229,222,217,211,3,3,1,6,0,0,0,0,9,1,95,100,130,122
Castro,13,461,251,210,230,193,14,9,6,6,0,2,0,0,1,0,129,99,122,111
Castro,14,434,249,185,240,176,5,7,4,0,0,1,0,0,0,1,90,84,163,101
Castro,15,287,137,150,131,144,4,4,0,4,0,0,0,0,0,0,77,75,58,75
Castro,16,215,107,108,103,106,1,0,2,0,1,0,0,0,1,1,68,51,41,58
Castro,17,179,80,99,78,97,1,0,0,1,0,0,0,0,1,1,49,64,31,37
Castro,18,168,54,114,51,109,2,2,0,2,0,0,0,0,0,2,48,88,5,26
Chambers,5,2629,1292,1337,1129,1174,103,96,11,13,13,30,1,2,33,24,863,909,422,428
Chambers,6,3047,1575,1472,1319,1292,169,123,34,15,29,15,3,5,20,23,1088,996,481,479
Chambers,7,3257,1595,1662,1392,1486,140,102,25,21,20,40,2,0,15,14,1058,1241,538,422
Chambers,8,3439,1761,1678,1523,1488,167,129,24,20,25,27,2,4,17,13,1251,1220,507,459
Chambers,9,3200,1663,1537,1470,1330,103,147,32,11,29,33,4,3,23,15,1160,1184,499,353
Chambers,10,3034,1468,1566,1301,1396,100,110,10,22,32,16,3,1,19,24,1088,1194,376,381
Chambers,11,2764,1430,1334,1226,1166,172,121,9,11,6,18,2,3,14,16,1157,1128,268,206
Chambers,12,2489,1313,1176,1165,1038,103,98,20,13,11,20,0,0,13,8,1114,1019,200,160
Chambers,13,2352,1198,1154,1029,1019,114,103,21,16,24,13,2,0,7,4,1033,1017,165,137
Chambers,14,2008,1007,1001,884,876,74,103,19,6,22,16,0,0,7,1,893,913,111,87
Chambers,15,1586,756,830,650,727,82,58,5,15,15,12,1,1,1,19,684,770,70,61
Chambers,16,958,437,521,385,448,34,64,4,5,2,4,0,0,12,0,406,491,27,31
Chambers,17,525,214,311,195,271,14,36,0,1,2,1,0,0,1,4,190,300,24,12
Chambers,18,466,173,293,156,248,13,39,3,3,0,1,0,0,1,2,156,289,17,4
Cherokee,5,3291,1801,1490,1335,1178,362,214,35,48,6,17,1,1,56,38,1177,930,607,564
Cherokee,6,3220,1754,1466,1351,1156,316,258,49,29,12,4,0,0,23,22,1221,1045,526,421
Cherokee,7,3138,1642,1496,1242,1247,338,185,19,26,14,20,2,0,21,24,1217,1118,417,378
Cherokee,8,2989,1505,1484,1228,1180,232,240,20,37,7,7,0,1,16,21,1122,1114,378,370
Cherokee,9,3053,1623,1430,1262,1168,270,201,52,24,12,11,1,0,24,28,1174,1057,447,374
Cherokee,10,3244,1681,1563,1323,1313,280,198,41,20,12,14,3,1,20,19,1262,1190,415,373
Cherokee,11,3154,1666,1488,1284,1197,304,223,36,45,11,19,0,1,26,8,1287,1218,372,270
Cherokee,12,3132,1559,1573,1275,1307,229,221,24,12,7,13,2,0,21,21,1269,1364,290,210
Cherokee,13,3109,1546,1563,1305,1278,187,249,25,11,4,10,0,1,23,16,1350,1414,191,152
Cherokee,14,3115,1439,1676,1179,1396,219,232,16,19,9,15,1,0,14,15,1325,1580,112,96
Cherokee,15,2587,1198,1389,1043,1258,137,97,9,12,2,4,0,0,7,18,1106,1316,91,73
Cherokee,16,1882,835,1047,772,930,42,101,9,11,1,3,0,0,9,4,777,1005,55,42
Cherokee,17,1055,528,527,487,464,26,52,0,1,4,3,1,1,10,6,504,502,21,25
Cherokee,18,1101,418,683,367,593,40,83,4,4,2,1,0,0,5,2,387,646,32,37
Childress,5,749,617,132,449,126,154,4,6,1,4,0,0,0,4,1,326,82,291,50
Childress,6,909,723,186,527,157,193,14,1,7,0,0,0,0,0,10,393,130,328,57
Childress,7,589,453,136,334,128,110,4,2,0,4,4,0,0,3,0,280,95,175,41
Childress,8,517,336,181,287,173,39,0,1,1,2,8,0,1,4,1,180,121,153,61
Childress,9,431,241,190,197,177,34,5,4,2,4,3,0,0,2,3,166,135,74,55
Childress,10,338,196,142,175,135,14,5,4,1,0,0,0,0,0,4,147,89,47,53
Childress,11,289,151,138,133,125,15,7,0,0,1,2,0,0,4,2,106,112,47,26
Childress,12,382,180,202,150,176,18,18,8,2,1,2,0,0,1,6,146,173,30,29
Childress,13,391,212,179,194,169,16,4,0,1,1,4,0,0,0,2,166,151,44,28
Childress,14,356,171,185,146,179,9,3,9,1,4,0,0,0,3,2,140,152,26,34
Childress,15,292,140,152,134,140,4,3,1,1,1,5,0,0,0,3,110,134,31,18
Childress,16,263,121,142,113,124,4,11,2,8,0,0,0,0,1,0,102,129,17,13
Childress,17,155,57,98,52,94,2,3,0,0,1,0,0,0,2,1,53,92,5,6
Childress,18,150,56,94,51,89,1,4,0,0,0,0,0,0,4,1,44,83,11,11
Clay,5,495,260,235,240,224,8,1,6,7,0,0,0,0,3,6,226,201,31,34
Clay,6,561,308,253,284,234,2,9,6,5,4,0,0,0,9,8,290,220,16,38
Clay,7,577,309,268,290,258,5,2,4,2,4,1,0,0,7,4,286,245,23,23
Clay,8,526,248,278,237,269,2,4,2,3,2,1,0,0,3,3,230,253,16,25
Clay,9,634,319,315,297,296,4,0,8,9,4,8,0,0,3,5,272,283,41,33
Clay,10,563,290,273,266,242,5,16,2,3,0,11,0,0,7,11,254,250,26,23
Clay,11,578,294,284,281,271,1,1,3,5,2,2,0,0,8,4,269,271,31,13
Clay,12,862,421,441,412,421,3,3,2,10,1,1,0,0,3,6,406,421,15,20
Clay,13,904,447,457,424,441,4,4,4,12,0,0,1,0,11,3,429,441,16,18
Clay,14,890,470,420,426,408,25,1,14,3,0,1,0,0,5,7,443,403,16,17
Clay,15,616,307,309,298,296,2,0,3,7,1,1,0,0,3,5,301,292,7,18
Clay,16,477,239,238,229,235,2,0,3,1,0,0,0,0,5,2,233,229,6,9
Clay,17,322,150,172,143,162,1,0,0,1,0,2,0,0,6,7,147,163,4,10
Clay,18,294,122,172,119,167,0,0,1,2,0,1,0,0,2,2,118,170,4,2
Cochran,5,157,84,73,74,65,6,2,2,0,1,1,1,1,0,4,29,25,55,48
Cochran,6,203,120,83,100,75,11,1,6,5,0,1,0,0,4,0,39,22,83,61
Cochran,7,187,112,75,102,71,6,3,1,2,1,0,0,0,1,0,45,17,71,59
Cochran,8,229,95,134,92,124,2,6,0,4,0,0,0,0,0,1,34,53,59,82
Cochran,9,149,92,57,78,53,12,4,0,0,0,0,0,2,0,0,22,20,65,37
Cochran,10,168,91,77,80,67,5,3,2,3,1,1,1,0,1,4,31,33,59,44
Cochran,11,166,72,94,64,80,2,2,3,13,0,1,0,0,0,1,32,53,37,40
Cochran,12,209,121,88,110,74,1,12,6,2,1,1,0,0,1,1,55,58,63,30
Cochran,13,144,67,77,59,67,6,6,2,3,0,0,0,1,0,0,45,41,21,35
Cochran,14,141,73,68,67,65,2,1,3,2,0,0,0,0,1,0,46,41,28,27
Cochran,15,117,60,57,52,48,4,4,3,4,0,0,1,0,0,1,27,19,32,40
Cochran,16,88,38,50,33,49,2,2,0,0,0,0,0,0,2,0,18,31,21,20
Cochran,17,93,45,48,41,43,2,0,0,5,1,0,0,0,1,0,30,28,15,20
Cochran,18,46,18,28,16,23,1,4,1,1,0,0,0,0,0,0,12,26,6,2
Coke,5,161,71,90,60,81,0,1,7,4,0,0,0,0,4,4,52,69,20,22
Coke,6,184,97,87,87,80,1,0,7,3,0,0,0,0,2,4,68,68,27,19
Coke,7,156,86,70,71,67,7,0,5,1,2,2,0,0,1,0,57,57,35,13
Coke,8,189,99,90,97,86,2,0,0,2,0,0,0,0,0,2,60,78,39,14
Coke,9,197,105,92,101,87,1,1,2,2,0,1,0,0,2,0,75,58,31,41
Coke,10,116,54,62,50,61,4,0,0,0,0,0,0,0,0,1,37,47,15,16
Coke,11,196,88,108,82,105,0,0,5,2,0,0,0,0,1,1,60,83,29,25
Coke,12,232,108,124,105,119,0,1,2,4,0,0,1,0,0,0,93,97,15,27
Coke,13,207,125,82,116,79,1,0,4,3,0,0,0,0,4,0,106,69,18,14
Coke,14,279,139,140,133,140,3,0,1,0,0,0,0,0,1,1,124,130,14,10
Coke,15,246,110,136,100,128,1,1,4,4,0,0,0,0,6,2,94,118,18,18
Coke,16,206,102,104,99,95,0,0,1,6,0,0,0,0,1,4,95,89,7,16
Coke,17,146,79,67,76,64,0,0,1,4,0,0,0,0,1,0,73,65,5,2
Coke,18,106,42,64,41,62,0,0,1,1,0,0,0,0,0,1,36,61,6,4
Coleman,5,330,173,157,150,139,13,8,4,4,2,1,0,0,4,5,130,110,42,47
Coleman,6,377,213,164,163,150,25,4,14,4,4,6,0,0,5,2,145,134,62,31
